Datum,Name Haltestelle,Kundengewichtete Ankunftspünktlichkeit,Kundengewichtete Ankunftspünktlichkeit Fernverkehr,Kundengewichtete Ankunftspünktlichkeit Regionalverkehr,Kundengewichtete Anschlüsse,key
2018-02-06,La Chaux-de-Fonds,97.9396429176,98.1744907789,96.8133384652,97.2139019127,2018-02-06 00:00:00-CF
2018-02-05,La Chaux-de-Fonds,100,100,100,100,2018-02-05 00:00:00-CF
2018-02-04,La Chaux-de-Fonds,100,100,100,99.8046264458,2018-02-04 00:00:00-CF
2018-02-03,La Chaux-de-Fonds,97.2113958651,96.5235903677,100,100,2018-02-03 00:00:00-CF
2018-02-02,La Chaux-de-Fonds,100,100,100,100,2018-02-02 00:00:00-CF
2018-02-01,La Chaux-de-Fonds,99.4451041474,99.3281715181,100,95.676937956,2018-02-01 00:00:00-CF
2018-01-31,La Chaux-de-Fonds,100,100,100,99.8553878361,2018-01-31 00:00:00-CF
2018-01-30,La Chaux-de-Fonds,100,100,100,98.6706088041,2018-01-30 00:00:00-CF
2018-01-29,La Chaux-de-Fonds,93.3055490992,92.8151675769,95.7437776112,97.2475612804,2018-01-29 00:00:00-CF
2018-01-28,La Chaux-de-Fonds,100,100,100,97.5285919091,2018-01-28 00:00:00-CF
2018-01-27,La Chaux-de-Fonds,98.7702640172,98.4632079262,100,99.8062818058,2018-01-27 00:00:00-CF
2018-01-26,La Chaux-de-Fonds,98.6540799622,98.3733678203,100,98.352873778,2018-01-26 00:00:00-CF
2018-01-25,La Chaux-de-Fonds,99.4505820998,99.5343116877,99.0600263128,99.8313413077,2018-01-25 00:00:00-CF
2018-01-24,La Chaux-de-Fonds,100,100,100,97.2848109789,2018-01-24 00:00:00-CF
2018-01-23,La Chaux-de-Fonds,99.5418488801,99.4458537614,100,99.9394999907,2018-01-23 00:00:00-CF
2018-01-22,La Chaux-de-Fonds,94.8211202836,95.6935696679,90.6534253197,96.6886328239,2018-01-22 00:00:00-CF
2018-01-21,La Chaux-de-Fonds,95.7717770081,94.7230979989,100,95.9494346294,2018-01-21 00:00:00-CF
2018-01-20,La Chaux-de-Fonds,98.0419206884,97.5565607891,100,97.5440233945,2018-01-20 00:00:00-CF
2018-01-19,La Chaux-de-Fonds,97.3574840599,96.8063470765,100,99.5925457314,2018-01-19 00:00:00-CF
2018-01-18,La Chaux-de-Fonds,94.2506748005,93.3004751438,98.8077275993,99.5635620195,2018-01-18 00:00:00-CF
2018-01-17,La Chaux-de-Fonds,97.0766273632,97.1025862503,96.9529515584,93.1051702746,2018-01-17 00:00:00-CF
2018-01-16,La Chaux-de-Fonds,81.272394155,77.5580213438,100,94.1305824886,2018-01-16 00:00:00-CF
2018-01-15,La Chaux-de-Fonds,93.0816669819,91.6404272076,100,99.4368542187,2018-01-15 00:00:00-CF
2018-01-14,La Chaux-de-Fonds,97.5138771261,97.4601769154,97.7292968802,98.2845145853,2018-01-14 00:00:00-CF
2018-01-13,La Chaux-de-Fonds,98.7578782672,98.4499867147,100,99.2171471018,2018-01-13 00:00:00-CF
2018-01-12,La Chaux-de-Fonds,98.9245774886,98.6944048473,100,100,2018-01-12 00:00:00-CF
2018-01-11,La Chaux-de-Fonds,96.9278197033,96.3037283121,100,96.2674227773,2018-01-11 00:00:00-CF
2018-01-10,La Chaux-de-Fonds,98.88292165,98.646810693,100,97.1255474794,2018-01-10 00:00:00-CF
2018-01-09,La Chaux-de-Fonds,99.5967862076,100,97.6630173111,99.7695387102,2018-01-09 00:00:00-CF
2018-01-08,La Chaux-de-Fonds,99.6232479667,99.5447622948,100,98.6146307722,2018-01-08 00:00:00-CF
2018-01-07,La Chaux-de-Fonds,99.3212238349,99.1528745502,100,99.4392105292,2018-01-07 00:00:00-CF
2018-01-06,La Chaux-de-Fonds,100,100,100,98.5714879756,2018-01-06 00:00:00-CF
2018-01-05,La Chaux-de-Fonds,100,100,100,98.541436261,2018-01-05 00:00:00-CF
2018-01-04,La Chaux-de-Fonds,100,100,100,100,2018-01-04 00:00:00-CF
2018-01-03,La Chaux-de-Fonds,85.0111037725,84.8948428285,85.5208951858,89.9066327728,2018-01-03 00:00:00-CF
2018-01-02,La Chaux-de-Fonds,100,100,100,100,2018-01-02 00:00:00-CF
2018-01-01,La Chaux-de-Fonds,100,100,100,99.5448469888,2018-01-01 00:00:00-CF
2019-08-04,Langenthal,99.6762897926,99.5885520784,100,,2019-08-04 00:00:00-LTH
2019-08-03,Langenthal,97.9373523544,97.3525732283,100,98.9012788145,2019-08-03 00:00:00-LTH
2019-08-02,Langenthal,98.1711612985,97.5192330516,100,99.5396336251,2019-08-02 00:00:00-LTH
2019-08-01,Langenthal,96.9521196872,96.0705808615,100,100,2019-08-01 00:00:00-LTH
2019-07-31,Langenthal,94.3698379322,92.3878866625,100,98.5628590661,2019-07-31 00:00:00-LTH
2019-07-30,Langenthal,96.4201681791,96.9117552682,95.0267029291,99.2889043817,2019-07-30 00:00:00-LTH
2019-07-29,Langenthal,93.1515858025,90.7561413813,100,98.3003176705,2019-07-29 00:00:00-LTH
2019-07-28,Langenthal,82.5273969741,81.2457073241,86.9098135503,93.7448030267,2019-07-28 00:00:00-LTH
2019-07-27,Langenthal,90.6336624866,89.0511462792,96.2791092216,96.444879747,2019-07-27 00:00:00-LTH
2019-07-26,Langenthal,96.5068900353,96.0406155544,97.8509495891,99.5458727281,2019-07-26 00:00:00-LTH
2019-07-25,Langenthal,87.7369482285,87.3493907537,88.8629429007,97.2365711873,2019-07-25 00:00:00-LTH
2019-07-24,Langenthal,92.7308584199,93.0170938436,91.9300192287,96.2835792066,2019-07-24 00:00:00-LTH
2019-07-23,Langenthal,98.1697118497,98.196741466,98.0924362554,98.9612500762,2019-07-23 00:00:00-LTH
2019-07-22,Langenthal,92.8516287845,90.3512651303,100,98.999211062,2019-07-22 00:00:00-LTH
2019-07-21,Langenthal,87.2569513203,86.2468690611,90.7492646964,100,2019-07-21 00:00:00-LTH
2019-07-20,Langenthal,87.2723809885,85.0893482823,95.0601020912,99.163322223,2019-07-20 00:00:00-LTH
2019-07-19,Langenthal,95.0225230846,94.3238498581,97.0364836672,98.2179764382,2019-07-19 00:00:00-LTH
2019-07-18,Langenthal,94.5934358005,93.8602340565,96.6896521068,99.676285222,2019-07-18 00:00:00-LTH
2019-07-17,Langenthal,98.9828852946,100,96.0526490418,99.4921143923,2019-07-17 00:00:00-LTH
2019-07-16,Langenthal,95.4172190516,95.1844100339,96.0828021283,98.3639050077,2019-07-16 00:00:00-LTH
2019-07-15,Langenthal,100,100,100,99.7843987873,2019-07-15 00:00:00-LTH
2019-07-14,Langenthal,84.488486379,81.756773532,93.9332590472,95.0917181735,2019-07-14 00:00:00-LTH
2019-07-13,Langenthal,84.8184801656,83.3040144833,90.2211643855,95.7055636648,2019-07-13 00:00:00-LTH
2019-07-12,Langenthal,94.8747370067,94.7651159049,95.1907253252,98.5423032144,2019-07-12 00:00:00-LTH
2019-07-11,Langenthal,95.8576622679,94.8897522672,98.6249070855,97.7039240547,2019-07-11 00:00:00-LTH
2019-07-10,Langenthal,90.0687179301,89.9275212724,90.4723883152,96.1550705607,2019-07-10 00:00:00-LTH
2019-07-09,Langenthal,91.2178847932,92.6334455943,87.1709053314,98.887187945,2019-07-09 00:00:00-LTH
2019-07-08,Langenthal,97.8248743335,97.5438217646,98.6283846911,99.6616460366,2019-07-08 00:00:00-LTH
2019-07-07,Langenthal,96.9746473244,96.0996241702,100,100,2019-07-07 00:00:00-LTH
2019-07-06,Langenthal,89.4675794116,90.2559752844,86.7095123805,98.5001223543,2019-07-06 00:00:00-LTH
2019-07-05,Langenthal,92.5928201308,95.6610083783,83.7486137764,96.3754694939,2019-07-05 00:00:00-LTH
2019-07-04,Langenthal,89.5657792294,87.0587877348,96.8234647697,97.8303184018,2019-07-04 00:00:00-LTH
2019-07-03,Langenthal,80.8983606085,75.8042569231,95.283315231,97.5013563406,2019-07-03 00:00:00-LTH
2019-07-02,Langenthal,78.5984656586,75.9809591101,86.0817155726,97.2202579796,2019-07-02 00:00:00-LTH
2019-07-01,Langenthal,78.5965458655,74.2215734374,91.104297256,97.209660974,2019-07-01 00:00:00-LTH
2019-06-30,Langenthal,93.6294759638,91.8140633693,100,99.0493874558,2019-06-30 00:00:00-LTH
2019-06-29,Langenthal,92.9246968375,90.9640057224,100,99.2493315677,2019-06-29 00:00:00-LTH
2019-06-28,Langenthal,88.6759771043,86.9684292791,93.5980692669,99.0932414205,2019-06-28 00:00:00-LTH
2019-06-27,Langenthal,89.7855357637,91.4229595623,85.4464874422,94.4841767151,2019-06-27 00:00:00-LTH
2019-06-26,Langenthal,79.9487363409,76.1467505473,90.8583003997,92.5667360398,2019-06-26 00:00:00-LTH
2019-06-25,Langenthal,94.6420492299,92.7679341878,100,98.3900885654,2019-06-25 00:00:00-LTH
2019-06-24,Langenthal,84.4699997562,81.2102398123,93.5363770687,98.2789817663,2019-06-24 00:00:00-LTH
2019-06-23,Langenthal,100,100,100,98.753652045,2019-06-23 00:00:00-LTH
2019-06-22,Langenthal,98.398418666,99.1478029046,95.7250755538,98.6826918951,2019-06-22 00:00:00-LTH
2019-06-21,Langenthal,96.0232929488,95.8338600867,96.5772611704,97.8578325684,2019-06-21 00:00:00-LTH
2019-06-20,Langenthal,88.6391014705,85.3082357954,97.9062039286,95.6737133035,2019-06-20 00:00:00-LTH
2019-06-19,Langenthal,96.0890091568,96.4042688563,95.1953660046,98.8645887739,2019-06-19 00:00:00-LTH
2019-06-18,Langenthal,84.1950040582,84.1345784253,84.3677562954,96.0380967863,2019-06-18 00:00:00-LTH
2019-06-17,Langenthal,93.1297982357,93.3648559541,92.4648823512,98.9908361526,2019-06-17 00:00:00-LTH
2019-06-16,Langenthal,99.0334190231,99.1994352482,98.4594254914,98.27081113,2019-06-16 00:00:00-LTH
2019-06-15,Langenthal,93.7854784132,92.043440698,100,100,2019-06-15 00:00:00-LTH
2019-06-14,Langenthal,88.658421108,86.731706336,94.2122729761,99.4827387688,2019-06-14 00:00:00-LTH
2019-06-13,Langenthal,92.7516288912,92.7622195004,92.7213504474,98.8919038795,2019-06-13 00:00:00-LTH
2019-06-12,Langenthal,87.7439687094,88.0063584802,86.9880421511,97.5899378726,2019-06-12 00:00:00-LTH
2019-06-11,Langenthal,91.6438078419,89.6774757603,97.2533189337,99.5165424976,2019-06-11 00:00:00-LTH
2019-06-10,Langenthal,91.6765830661,93.1658283925,86.527585224,99.5003900204,2019-06-10 00:00:00-LTH
2019-06-09,Langenthal,94.0490339459,92.3278352476,100,100,2019-06-09 00:00:00-LTH
2019-06-08,Langenthal,96.9804692126,97.9872831271,93.3944788928,100,2019-06-08 00:00:00-LTH
2019-06-07,Langenthal,89.3955146875,87.6382990279,94.8200809576,98.1696146398,2019-06-07 00:00:00-LTH
2019-06-06,Langenthal,83.8852536613,81.6814666161,90.3508749697,99.5225108298,2019-06-06 00:00:00-LTH
2019-06-05,Langenthal,89.7862431903,87.3194136922,96.8348056188,98.3539508143,2019-06-05 00:00:00-LTH
2019-06-04,Langenthal,89.242286151,87.3245441699,94.5753630248,98.8765325095,2019-06-04 00:00:00-LTH
2019-06-03,Langenthal,93.1151197641,93.3322507648,92.4892631861,98.5297554183,2019-06-03 00:00:00-LTH
2019-06-02,Langenthal,91.980968142,90.9987586603,95.3695980266,94.6475844406,2019-06-02 00:00:00-LTH
2019-06-01,Langenthal,99.3127528337,99.119799159,100,97.0578237443,2019-06-01 00:00:00-LTH
2019-05-31,Langenthal,94.8482714726,93.9444853724,97.3716868124,99.2617128824,2019-05-31 00:00:00-LTH
2019-05-30,Langenthal,91.8547528043,93.1056963803,87.5389883319,98.5121719859,2019-05-30 00:00:00-LTH
2019-05-29,Langenthal,93.110873875,92.2244539577,95.6124356561,99.6922365843,2019-05-29 00:00:00-LTH
2019-05-28,Langenthal,92.6796654397,92.2662666451,93.8533452257,97.5815328747,2019-05-28 00:00:00-LTH
2019-05-27,Langenthal,97.7014182928,98.0128380506,96.8341395542,99.5861737636,2019-05-27 00:00:00-LTH
2019-05-26,Langenthal,94.307071961,94.2490083159,94.5073919605,100,2019-05-26 00:00:00-LTH
2019-05-25,Langenthal,88.9453097017,88.3705166657,90.9925621612,97.7424882843,2019-05-25 00:00:00-LTH
2019-05-24,Langenthal,89.1136072603,89.0958251589,89.1648330179,99.2416846539,2019-05-24 00:00:00-LTH
2019-05-23,Langenthal,90.7731051531,89.7882508645,93.5871654445,97.5633307289,2019-05-23 00:00:00-LTH
2019-05-22,Langenthal,82.553842159,81.0456151287,86.8379652181,97.2204775435,2019-05-22 00:00:00-LTH
2019-05-21,Langenthal,95.9074455181,96.6318677086,93.9032076515,97.9215769028,2019-05-21 00:00:00-LTH
2019-05-20,Langenthal,84.9756537502,84.4628741739,86.440842529,93.7975409255,2019-05-20 00:00:00-LTH
2019-05-19,Langenthal,94.9015713645,95.3589701255,93.3235422989,100,2019-05-19 00:00:00-LTH
2019-05-18,Langenthal,93.815981649,94.6819073156,90.7317959688,100,2019-05-18 00:00:00-LTH
2019-05-17,Langenthal,88.3205559572,86.3562680089,93.9791750485,98.9497966616,2019-05-17 00:00:00-LTH
2019-05-16,Langenthal,90.7045792503,91.8862580316,87.3634954383,97.6188275956,2019-05-16 00:00:00-LTH
2019-05-15,Langenthal,95.1574139114,96.2684948974,91.9826814466,98.5898126068,2019-05-15 00:00:00-LTH
2019-05-14,Langenthal,91.0025424537,90.4282237728,92.6435642913,99.0193160268,2019-05-14 00:00:00-LTH
2019-05-13,Langenthal,92.2201642452,90.2318114408,97.9015765946,97.7163501433,2019-05-13 00:00:00-LTH
2019-05-12,Langenthal,93.0016676762,93.3229661009,91.8931857646,99.0847129606,2019-05-12 00:00:00-LTH
2019-05-11,Langenthal,90.4043804286,88.8526774199,95.9311137084,98.7485772246,2019-05-11 00:00:00-LTH
2019-05-10,Langenthal,92.5297839539,93.5287506512,89.6520123777,98.536371094,2019-05-10 00:00:00-LTH
2019-05-09,Langenthal,88.2465080047,85.1081111457,97.1611329796,99.4941947684,2019-05-09 00:00:00-LTH
2019-05-08,Langenthal,71.4700604161,68.9166794091,78.7659296463,92.9400914808,2019-05-08 00:00:00-LTH
2019-05-07,Langenthal,94.1687601363,94.0522892191,94.5015567609,98.9195803769,2019-05-07 00:00:00-LTH
2019-05-06,Langenthal,91.6020078037,91.3393071736,92.3457696235,99.59893158,2019-05-06 00:00:00-LTH
2019-05-05,Langenthal,97.8762929232,97.2607269575,100,99.0985775286,2019-05-05 00:00:00-LTH
2019-05-04,Langenthal,82.0367267693,84.2307686906,74.2221614583,90.5185181215,2019-05-04 00:00:00-LTH
2019-05-03,Langenthal,89.8945634485,90.2133097539,88.9763355834,96.049877064,2019-05-03 00:00:00-LTH
2019-05-02,Langenthal,95.0540187421,98.2015037719,86.2024147314,98.5456626017,2019-05-02 00:00:00-LTH
2019-05-01,Langenthal,97.9334218005,98.5606944789,96.1410925631,99.4456250846,2019-05-01 00:00:00-LTH
2019-04-30,Langenthal,98.0483110996,97.3652663228,100,100,2019-04-30 00:00:00-LTH
2019-04-29,Langenthal,92.0040375504,90.3658589262,96.6848810334,99.9077530966,2019-04-29 00:00:00-LTH
2019-04-28,Langenthal,96.8550494613,97.3342477571,95.1756482748,99.1162659304,2019-04-28 00:00:00-LTH
2019-04-27,Langenthal,95.3647096451,95.2870424681,95.6458382401,100,2019-04-27 00:00:00-LTH
2019-04-26,Langenthal,94.2303654467,93.5713604343,96.1176316709,97.8984522849,2019-04-26 00:00:00-LTH
2019-04-25,Langenthal,94.6690526037,94.1577419185,96.1326900456,97.5845492847,2019-04-25 00:00:00-LTH
2019-04-24,Langenthal,92.3612453823,91.2399964638,95.5708436681,99.064454056,2019-04-24 00:00:00-LTH
2019-04-23,Langenthal,97.7599174031,98.0229412196,97.0271435437,99.376096705,2019-04-23 00:00:00-LTH
2019-04-22,Langenthal,95.7688140536,95.2729371489,97.4795929959,98.8821618881,2019-04-22 00:00:00-LTH
2019-04-21,Langenthal,100,100,100,100,2019-04-21 00:00:00-LTH
2019-04-20,Langenthal,95.4815225798,96.5067219295,91.8300484685,99.3443985856,2019-04-20 00:00:00-LTH
2019-04-19,Langenthal,96.989102303,96.1163801801,100,100,2019-04-19 00:00:00-LTH
2019-04-18,Langenthal,93.4889166809,92.8942100939,95.1881936308,99.6644807874,2019-04-18 00:00:00-LTH
2019-04-17,Langenthal,93.1289707819,93.5940508782,91.7976693597,98.2729643853,2019-04-17 00:00:00-LTH
2019-04-16,Langenthal,87.7889534102,85.6300395635,93.9688890757,97.7749161721,2019-04-16 00:00:00-LTH
2019-04-15,Langenthal,95.6249802452,95.8487653662,95.0200306642,97.4745344631,2019-04-15 00:00:00-LTH
2019-04-14,Langenthal,93.4440290431,92.1307343754,98.1714802392,99.713206131,2019-04-14 00:00:00-LTH
2019-04-13,Langenthal,99.6135582466,99.5050596452,100,99.0705714291,2019-04-13 00:00:00-LTH
2019-04-12,Langenthal,97.7572201117,97.6448251357,98.0810017434,99.5410778387,2019-04-12 00:00:00-LTH
2019-04-11,Langenthal,91.4786052466,91.788713336,90.5835928455,97.9980869773,2019-04-11 00:00:00-LTH
2019-04-10,Langenthal,88.6872921013,86.8482169365,94.0186844111,97.6593779785,2019-04-10 00:00:00-LTH
2019-04-09,Langenthal,91.3357406115,90.8585871239,92.7016023667,96.4136429489,2019-04-09 00:00:00-LTH
2019-04-08,Langenthal,91.7415961153,90.0239010554,96.8659287227,96.4571365651,2019-04-08 00:00:00-LTH
2019-04-07,Langenthal,94.2915934259,93.6038315485,96.806165128,97.2572461902,2019-04-07 00:00:00-LTH
2019-04-06,Langenthal,95.9552345448,96.9484841662,92.3600109121,98.2394758876,2019-04-06 00:00:00-LTH
2019-04-05,Langenthal,94.2545644127,93.7353388878,95.7503224407,97.5327625453,2019-04-05 00:00:00-LTH
2019-04-04,Langenthal,76.2726658998,73.6271783455,83.9332276552,96.5717009282,2019-04-04 00:00:00-LTH
2019-04-03,Langenthal,77.8791409773,76.6777331528,81.3181957939,93.9582550117,2019-04-03 00:00:00-LTH
2019-04-02,Langenthal,88.9140358403,89.9338746495,85.9947260958,97.8998235018,2019-04-02 00:00:00-LTH
2019-04-01,Langenthal,94.1984087642,94.5819763005,93.0669090508,97.4942806907,2019-04-01 00:00:00-LTH
2019-03-31,Langenthal,95.7356418447,96.1721675559,94.1246927467,93.8886599607,2019-03-31 00:00:00-LTH
2019-03-30,Langenthal,96.3866800585,97.0877490442,93.8896678899,98.4185287396,2019-03-30 00:00:00-LTH
2019-03-29,Langenthal,92.9056939517,92.3886405629,94.38495591,94.1520039929,2019-03-29 00:00:00-LTH
2019-03-28,Langenthal,92.0607006641,92.0539922097,92.07883984,97.7907362286,2019-03-28 00:00:00-LTH
2019-03-27,Langenthal,94.444015454,93.0871435344,98.3016017073,97.9138909384,2019-03-27 00:00:00-LTH
2019-03-26,Langenthal,95.6069052425,95.2608773653,96.6239468878,99.2492677139,2019-03-26 00:00:00-LTH
2019-03-25,Langenthal,96.8600903361,98.0140526687,93.5185401372,98.7147514253,2019-03-25 00:00:00-LTH
2019-03-24,Langenthal,72.5755342505,65.5719452531,97.7862702701,95.673856519,2019-03-24 00:00:00-LTH
2019-03-23,Langenthal,83.0081382026,80.0795050316,94.4520153288,97.2158072834,2019-03-23 00:00:00-LTH
2019-03-22,Langenthal,89.8756208346,88.7333115126,93.1663264276,97.9195541502,2019-03-22 00:00:00-LTH
2019-03-21,Langenthal,93.7323357087,92.6878315784,96.6788746257,99.5812883879,2019-03-21 00:00:00-LTH
2019-03-20,Langenthal,96.0381770951,96.2758686395,95.375977935,99.6438352055,2019-03-20 00:00:00-LTH
2019-03-19,Langenthal,97.8536876956,97.7691657113,98.108633491,99.5042999474,2019-03-19 00:00:00-LTH
2019-03-18,Langenthal,94.8919136131,94.0511424992,97.3283786851,98.4162813771,2019-03-18 00:00:00-LTH
2019-03-17,Langenthal,95.2509022586,93.9315941407,100,98.1482571616,2019-03-17 00:00:00-LTH
2019-03-16,Langenthal,94.9446050202,93.5252364343,100,100,2019-03-16 00:00:00-LTH
2019-03-15,Langenthal,87.3673650715,87.725687375,86.3153702988,93.8233588611,2019-03-15 00:00:00-LTH
2019-03-14,Langenthal,85.9777113358,87.1872666585,82.5153341362,96.2679391655,2019-03-14 00:00:00-LTH
2019-03-13,Langenthal,85.9321453674,87.5200387485,81.3302733153,93.5192244854,2019-03-13 00:00:00-LTH
2019-03-12,Langenthal,92.7152518572,92.242488223,94.0685475661,97.0032781586,2019-03-12 00:00:00-LTH
2019-03-11,Langenthal,95.6481421806,95.9374253092,94.7870495691,97.9473222663,2019-03-11 00:00:00-LTH
2019-03-10,Langenthal,90.0891556976,89.0947586242,93.7245079498,99.4554510649,2019-03-10 00:00:00-LTH
2019-03-09,Langenthal,93.6962179515,93.357041911,94.9398156968,98.5982896603,2019-03-09 00:00:00-LTH
2019-03-08,Langenthal,86.7862042308,85.3578683565,90.900880317,99.8307549991,2019-03-08 00:00:00-LTH
2019-03-07,Langenthal,89.1442851686,90.0938966731,86.4260025405,97.3132534918,2019-03-07 00:00:00-LTH
2019-03-06,Langenthal,88.1619534806,86.0467533844,94.2167576287,96.9574846603,2019-03-06 00:00:00-LTH
2019-03-05,Langenthal,93.0843678441,92.8370490868,93.7923229166,100,2019-03-05 00:00:00-LTH
2019-03-04,Langenthal,94.1662270399,94.2210877601,94.0133867484,99.4242283694,2019-03-04 00:00:00-LTH
2019-03-03,Langenthal,96.4406614944,97.2233785794,93.6231241121,100,2019-03-03 00:00:00-LTH
2019-03-02,Langenthal,98.5854104623,98.188245857,100,98.9975088468,2019-03-02 00:00:00-LTH
2019-03-01,Langenthal,74.8255860958,69.6076777603,89.85706646,99.1412081615,2019-03-01 00:00:00-LTH
2019-02-28,Langenthal,92.7169378056,92.9871075292,91.9435713679,99.1004359039,2019-02-28 00:00:00-LTH
2019-02-27,Langenthal,89.5911895326,87.2712083895,96.232183675,99.3032369677,2019-02-27 00:00:00-LTH
2019-02-26,Langenthal,93.4622770467,93.8609942214,92.30543645,98.8244673543,2019-02-26 00:00:00-LTH
2019-02-25,Langenthal,92.3757573429,90.0368882554,99.0708409582,97.785910435,2019-02-25 00:00:00-LTH
2019-02-24,Langenthal,94.9925934543,95.1935836051,94.2690915987,100,2019-02-24 00:00:00-LTH
2019-02-23,Langenthal,98.3996274837,97.9503018654,100,100,2019-02-23 00:00:00-LTH
2019-02-22,Langenthal,94.8908485203,93.3293178565,99.3892252648,99.3198034807,2019-02-22 00:00:00-LTH
2019-02-21,Langenthal,91.6364796544,89.5786989003,97.5269197448,99.673599123,2019-02-21 00:00:00-LTH
2019-02-20,Langenthal,93.2938309229,90.9510814085,100,99.7100135507,2019-02-20 00:00:00-LTH
2019-02-19,Langenthal,93.4537185832,91.1668246153,100,100,2019-02-19 00:00:00-LTH
2019-02-18,Langenthal,94.6866163443,97.4327098901,86.8258403812,95.3766427274,2019-02-18 00:00:00-LTH
2019-02-17,Langenthal,96.9085402037,96.0497269664,100,100,2019-02-17 00:00:00-LTH
2019-02-16,Langenthal,97.8610651801,97.2605311165,100,100,2019-02-16 00:00:00-LTH
2019-02-15,Langenthal,96.1586022207,96.3229746565,95.6827431631,99.4896654906,2019-02-15 00:00:00-LTH
2019-02-14,Langenthal,91.9982568226,89.9726059113,97.786223489,99.0205649988,2019-02-14 00:00:00-LTH
2019-02-13,Langenthal,92.8057669053,90.9149994226,98.2083262023,100,2019-02-13 00:00:00-LTH
2019-02-12,Langenthal,87.0050945064,83.2319553355,97.786223489,98.2639846808,2019-02-12 00:00:00-LTH
2019-02-11,Langenthal,78.7765377536,78.6759967172,79.0638183028,97.9604023777,2019-02-11 00:00:00-LTH
2019-02-10,Langenthal,91.9637188341,90.4589005559,97.1553528829,98.9389892596,2019-02-10 00:00:00-LTH
2019-02-09,Langenthal,95.8667216377,94.7062494119,100,100,2019-02-09 00:00:00-LTH
2019-02-08,Langenthal,93.7935926485,92.7332321993,96.8889593541,100,2019-02-08 00:00:00-LTH
2019-02-07,Langenthal,83.6912945939,80.5416333664,92.6927483741,99.6141325347,2019-02-07 00:00:00-LTH
2019-02-06,Langenthal,95.8891345994,95.7583653046,96.2627865032,99.728998077,2019-02-06 00:00:00-LTH
2019-02-05,Langenthal,93.7739428254,92.4005808825,97.6981002909,100,2019-02-05 00:00:00-LTH
2019-02-04,Langenthal,88.8878268914,85.7966779655,97.5852044817,99.3755143791,2019-02-04 00:00:00-LTH
2019-02-03,Langenthal,99.307803142,99.1071667963,100,100,2019-02-03 00:00:00-LTH
2019-02-02,Langenthal,100,100,100,100,2019-02-02 00:00:00-LTH
2019-02-01,Langenthal,84.7857860218,83.0656459019,89.6800758957,99.417123451,2019-02-01 00:00:00-LTH
2019-01-31,Langenthal,93.8236869482,91.6621240224,100,100,2019-01-31 00:00:00-LTH
2019-01-30,Langenthal,98.5848562789,98.0953269077,100,100,2019-01-30 00:00:00-LTH
